,latitude,longitude,county
42056,40.21,-120.73,Plumas County
42057,40.13,-120.84,Lassen County
42058,40.17,-120.78,Plumas County
42059,40.17,-120.77,Lassen County
42060,40.16,-120.78,Plumas County
42061,40.16,-120.76,Lassen County
42062,40.15,-120.78,Lassen County
42063,40.15,-120.79,Plumas County
42064,40.15,-120.8,Plumas County
42065,40.16,-120.79,Plumas County
42066,40.16,-120.8,Lassen County
42067,40.17,-120.79,Lassen County
42068,40.14,-120.82,Plumas County
42069,40.17,-120.8,Plumas County
42070,40.19,-120.75,Plumas County
42071,40.19,-120.74,Plumas County
42072,40.18,-120.75,Lassen County
42073,40.18,-120.74,Lassen County
42074,40.18,-120.79,Plumas County
42075,40.19,-120.76,Lassen County
42076,40.18,-120.76,Lassen County
42077,40.17,-120.76,Lassen County
42078,38.71,-120.99,El Dorado County
42079,38.71,-120.98,El Dorado County
42080,40.2,-120.73,Lassen County
42081,40.2,-120.75,Plumas County
42082,40.2,-120.74,Lassen County
42083,40.51,-121.22,Lassen County
42084,40.51,-121.21,Lassen County
42085,41.07,-123.03,Trinity County
42086,41.11,-123.06,Trinity County
42087,40.18,-120.77,Lassen County
42088,40.18,-120.78,Lassen County
42089,40.19,-120.77,Lassen County
42090,40.19,-120.78,Lassen County
42091,40.49,-121.12,Lassen County
42092,40.41,-121.04,Trinity County
42093,40.41,-121.05,Lassen County
42094,40.26,-123.02,Trinity County
42095,40.3,-122.94,Shasta County
42096,40.26,-122.99,Trinity County
42097,40.26,-123.01,Trinity County
42098,40.8,-123.28,Trinity County
42099,40.7,-123.2,Trinity County
42100,37.56,-121.02,Stanislaus County
42101,41.21,-123.02,Siskiyou County
42102,40.22,-120.67,Lassen County
42103,40.22,-120.68,Plumas County
42104,40.22,-120.66,Lassen County
42105,40.21,-120.66,Lassen County
42106,40.2,-120.68,Lassen County
42107,40.2,-120.67,Lassen County
42108,40.29,-120.84,Lassen County
42109,40.23,-121.03,Lassen County
42110,41.5,-121.9,Siskiyou County
42111,41.12,-123.12,Siskiyou County
42112,41.11,-123.01,Siskiyou County
42113,41.57,-122.0,Siskiyou County
42114,41.19,-123.07,Siskiyou County
42115,41.21,-123.06,Siskiyou County
42116,38.4,-119.96,Alpine County
42117,40.21,-121.41,Plumas County
42118,40.2,-120.72,Plumas County
42119,40.2,-120.7,Plumas County
42120,40.2,-120.71,Plumas County
42121,40.2,-120.69,Plumas County
42122,40.19,-120.73,Lassen County
42123,40.22,-120.69,Lassen County
42124,40.22,-120.7,Lassen County
42125,40.23,-120.7,Lassen County
42126,40.23,-120.69,Lassen County
42127,40.25,-120.99,Lassen County
42128,40.16,-120.77,Plumas County
42129,40.14,-120.86,Plumas County
42130,40.21,-120.64,Lassen County
42131,40.21,-120.67,Lassen County
42132,40.21,-120.68,Lassen County
42133,40.2,-120.64,Plumas County
42134,40.21,-120.7,Plumas County
42135,40.21,-120.69,Plumas County
42136,40.21,-120.72,Plumas County
42137,40.21,-120.71,Lassen County
42138,40.21,-120.74,Plumas County
42139,40.72,-123.41,Trinity County
42140,40.83,-123.43,Trinity County
42141,40.82,-123.45,Trinity County
42142,40.78,-123.46,Humboldt County
42143,40.69,-123.23,Trinity County
42144,40.67,-123.25,Trinity County
42145,40.79,-123.14,Trinity County
42146,40.71,-123.2,Trinity County
42147,40.41,-121.36,Trinity County
42148,40.34,-121.15,Lassen County
42149,41.12,-122.99,Siskiyou County
42150,41.54,-121.97,Siskiyou County
42151,41.11,-123.0,Siskiyou County
42152,40.4,-121.04,Lassen County
42153,40.31,-122.94,Trinity County
42154,41.13,-122.96,Siskiyou County
42155,40.29,-120.85,Plumas County
42156,40.31,-122.95,Trinity County
42157,40.3,-122.93,Shasta County
42158,40.28,-120.86,Lassen County
42159,40.44,-121.31,Plumas County
42160,40.46,-121.31,Lassen County
42161,40.4,-121.05,Lassen County
42162,40.3,-120.83,Lassen County
42163,40.15,-120.81,Plumas County
42164,40.13,-120.85,Plumas County
42165,40.25,-121.0,Lassen County
42166,40.39,-121.06,Lassen County
42167,40.39,-121.05,Lassen County
42168,40.14,-120.78,Plumas County
42169,40.12,-120.84,Plumas County
42170,40.38,-121.06,Lassen County
42171,40.12,-120.85,Plumas County
42172,40.14,-120.77,Plumas County
42173,40.25,-120.97,Lassen County
42174,40.14,-120.79,Plumas County
42175,40.14,-120.8,Plumas County
42176,40.13,-120.86,Plumas County
42177,40.71,-123.15,Trinity County
42178,40.74,-123.17,Trinity County
42179,40.82,-123.29,Trinity County
42180,40.25,-122.99,Trinity County
42181,40.26,-122.98,Trinity County
42182,41.56,-121.99,Siskiyou County
42183,41.6,-121.8,Siskiyou County
42184,41.09,-123.07,Shasta County
42185,41.54,-121.98,Siskiyou County
42186,41.1,-123.03,Siskiyou County
42187,40.4,-121.06,Lassen County
42188,40.25,-120.96,Lassen County
42189,40.39,-121.04,Lassen County
42190,41.1,-123.15,Siskiyou County
42191,41.21,-122.97,Siskiyou County
42192,40.4,-121.36,Plumas County
42193,40.39,-121.35,Tehama County
42194,40.34,-121.18,Plumas County
42195,40.45,-121.31,Plumas County
42196,40.21,-121.42,Plumas County
42197,40.15,-120.77,Plumas County
42198,40.15,-120.76,Lassen County
42199,40.18,-120.73,Plumas County
42200,40.38,-121.05,Lassen County
42201,40.13,-120.77,Plumas County
42202,40.14,-120.76,Lassen County
42203,40.12,-120.83,Plumas County
42204,40.19,-120.71,Lassen County
42205,40.14,-120.87,Plumas County
42206,41.16,-122.97,Siskiyou County
42207,40.81,-123.27,Trinity County
42208,40.71,-123.34,Trinity County
42209,40.37,-121.06,Plumas County
42210,39.12,-120.93,Placer County
42211,41.56,-123.43,Siskiyou County
42212,41.16,-122.98,Siskiyou County
42213,41.11,-123.14,Trinity County
42214,40.31,-120.8,Plumas County
42215,40.5,-121.23,Lassen County
42216,40.38,-121.04,Lassen County
42217,40.12,-120.86,Plumas County
42218,40.39,-121.07,Lassen County
42219,41.09,-122.99,Siskiyou County
42220,41.09,-122.97,Trinity County
42221,41.09,-122.98,Trinity County
42222,41.1,-122.97,Siskiyou County
42223,41.1,-122.96,Trinity County
42224,41.11,-122.96,Siskiyou County
42225,41.1,-123.05,Siskiyou County
42226,41.12,-123.11,Siskiyou County
42227,41.51,-121.97,Siskiyou County
42228,41.12,-122.95,Siskiyou County
42229,41.1,-123.01,Siskiyou County
42230,41.1,-123.02,Siskiyou County
42231,41.1,-123.0,Siskiyou County
42232,41.51,-121.96,Siskiyou County
42233,41.5,-121.97,Siskiyou County
42234,41.11,-122.95,Siskiyou County
42235,41.1,-123.04,Siskiyou County
42236,40.25,-122.97,Trinity County
42237,40.25,-122.96,Trinity County
42238,40.24,-122.96,Trinity County
42239,40.24,-122.98,Trinity County
42240,40.25,-123.01,Trinity County
42241,40.41,-121.03,Lassen County
42242,40.49,-121.11,Lassen County
42243,40.47,-121.07,Lassen County
42244,40.48,-121.07,Lassen County
42245,41.5,-121.95,Siskiyou County
42246,41.58,-121.8,Siskiyou County
42247,41.57,-123.43,Siskiyou County
42248,40.7,-123.19,Trinity County
42249,40.7,-123.12,Trinity County
42250,40.7,-123.13,Trinity County
42251,40.81,-123.25,Trinity County
42252,40.71,-123.12,Trinity County
42253,40.71,-123.13,Trinity County
42254,40.8,-123.25,Trinity County
42255,40.8,-123.24,Trinity County
42256,40.8,-123.26,Trinity County
42257,40.72,-123.42,Trinity County
42258,40.34,-121.17,Lassen County
42259,40.33,-121.17,Plumas County
42260,40.7,-123.14,Trinity County
42261,40.71,-123.14,Humboldt County
42262,40.79,-123.22,Trinity County
42263,40.79,-123.24,Trinity County
42264,40.84,-123.44,Humboldt County
42265,40.69,-123.15,Trinity County
42266,40.69,-123.14,Humboldt County
42267,40.71,-123.38,Trinity County
42268,40.8,-123.48,Trinity County
42269,40.8,-123.47,Trinity County
42270,40.79,-123.48,Trinity County
42271,40.79,-123.15,Trinity County
42272,41.11,-122.99,Siskiyou County
42273,41.11,-122.97,Trinity County
42274,40.49,-121.08,Lassen County
42275,40.49,-121.07,Lassen County
42276,40.82,-123.25,Trinity County
42277,40.38,-121.07,Lassen County
42278,40.37,-121.07,Lassen County
42279,40.49,-121.1,Lassen County
42280,40.32,-121.18,Plumas County
42281,40.33,-121.18,Plumas County
42282,40.33,-121.19,Lassen County
42283,41.53,-121.98,Siskiyou County
42284,41.1,-122.99,Siskiyou County
42285,41.1,-122.98,Siskiyou County
42286,40.67,-123.23,Trinity County
42287,40.71,-123.1,Trinity County
42288,40.19,-120.7,Lassen County
42289,41.2,-123.07,Siskiyou County
42290,41.49,-121.94,Siskiyou County
42291,41.59,-121.79,Siskiyou County
42292,41.59,-121.78,Siskiyou County
42293,41.12,-123.14,Siskiyou County
42294,41.49,-121.92,Siskiyou County
42295,41.07,-123.02,Siskiyou County
42296,41.49,-121.98,Siskiyou County
42297,41.49,-121.99,Siskiyou County
42298,41.5,-121.98,Siskiyou County
42299,41.61,-121.78,Siskiyou County
42300,41.6,-121.79,Siskiyou County
42301,41.08,-123.04,Trinity County
42302,41.54,-122.01,Siskiyou County
42303,41.56,-122.0,Siskiyou County
42304,41.11,-123.07,Siskiyou County
42305,41.13,-122.95,Siskiyou County
42306,41.12,-122.94,Trinity County
42307,41.53,-121.99,Siskiyou County
42308,41.53,-122.01,Siskiyou County
42309,41.52,-121.98,Siskiyou County
42310,41.52,-122.0,Siskiyou County
42311,41.52,-121.99,Siskiyou County
42312,41.53,-122.02,Siskiyou County
42313,41.51,-121.99,Siskiyou County
42314,41.51,-121.98,Siskiyou County
42315,41.51,-122.0,Siskiyou County
42316,41.5,-121.99,Siskiyou County
42317,41.51,-122.01,Siskiyou County
42318,41.5,-122.0,Siskiyou County
42319,41.48,-122.01,Siskiyou County
42320,41.56,-122.01,Siskiyou County
42321,41.48,-122.02,Siskiyou County
42322,41.51,-122.03,Siskiyou County
42323,40.28,-122.94,Trinity County
42324,40.27,-122.94,Tehama County
42325,40.24,-122.92,Tehama County
42326,40.24,-122.93,Trinity County
42327,40.24,-122.95,Trinity County
42328,40.66,-123.23,Trinity County
42329,40.23,-122.91,Trinity County
42330,40.66,-123.25,Trinity County
42331,40.19,-120.66,Trinity County
42332,40.35,-121.06,Lassen County
42333,40.35,-121.05,Lassen County
42334,40.35,-121.04,Lassen County
42335,40.35,-121.03,Lassen County
42336,40.35,-121.02,Lassen County
42337,40.35,-121.01,Lassen County
42338,40.34,-121.03,Lassen County
42339,40.34,-121.02,Lassen County
42340,40.34,-121.01,Lassen County
42341,40.19,-120.67,Lassen County
42342,40.4,-121.07,Lassen County
42343,40.37,-121.03,Lassen County
42344,40.37,-121.04,Lassen County
42345,40.37,-121.0,Lassen County
42346,40.33,-121.02,Lassen County
42347,40.33,-121.06,Lassen County
42348,40.32,-121.02,Lassen County
42349,40.36,-121.05,Lassen County
42350,40.36,-121.06,Lassen County
42351,40.36,-121.02,Lassen County
42352,40.36,-121.03,Lassen County
42353,40.36,-121.04,Lassen County
42354,40.37,-121.05,Lassen County
42355,40.36,-121.01,Lassen County
42356,40.18,-120.67,Lassen County
42357,40.18,-120.66,Lassen County
42358,40.4,-121.01,Lassen County
42359,40.4,-121.0,Lassen County
42360,40.4,-121.02,Lassen County
42361,40.39,-121.02,Tehama County
42362,40.39,-121.01,Lassen County
42363,40.39,-121.0,Lassen County
42364,40.39,-121.03,Tehama County
42365,40.38,-121.01,Lassen County
42366,40.38,-121.0,Lassen County
42367,40.38,-121.03,Lassen County
42368,40.38,-121.02,Lassen County
42369,40.37,-121.02,Lassen County
42370,40.37,-121.01,Lassen County
42371,40.34,-121.06,Plumas County
42372,40.34,-121.05,Lassen County
42373,40.34,-121.04,Lassen County
42374,40.33,-121.05,Lassen County
42375,40.2,-120.66,Lassen County
42376,40.71,-123.37,Trinity County
42377,40.71,-123.35,Trinity County
42378,39.35,-123.71,Mendocino County
42379,40.68,-123.14,Humboldt County
42380,40.78,-123.21,Trinity County
42381,40.32,-121.17,Plumas County
42382,40.32,-121.16,Plumas County
42383,40.32,-121.15,Plumas County
42384,40.3,-121.16,Plumas County
42385,40.31,-121.16,Plumas County
42386,40.31,-121.15,Plumas County
42387,40.31,-121.17,Plumas County
42388,40.42,-121.38,Tehama County
42389,40.41,-121.37,Plumas County
42390,40.41,-121.38,Plumas County
42391,40.33,-121.16,Plumas County
42392,40.41,-121.41,Plumas County
42393,40.4,-121.37,Plumas County
42394,40.4,-121.39,Tehama County
42395,40.4,-121.38,Tehama County
42396,40.39,-121.38,Tehama County
42397,40.39,-121.36,Tehama County
42398,40.39,-121.37,Plumas County
42399,40.38,-121.35,Trinity County
42400,40.38,-121.38,Tehama County
42401,40.38,-121.37,Plumas County
42402,40.41,-121.39,Tehama County
42403,40.41,-121.4,Trinity County
42404,40.42,-121.41,Shasta County
42405,40.33,-121.15,Tehama County
42406,40.11,-120.83,Plumas County
42407,40.35,-121.07,Plumas County
42408,40.17,-120.68,Plumas County
42409,40.17,-120.67,Plumas County
42410,40.17,-120.66,Lassen County
42411,40.11,-120.82,Plumas County
42412,40.34,-121.07,Lassen County
42413,40.18,-120.69,Plumas County
42414,40.45,-121.33,Plumas County
42415,40.44,-121.33,Lassen County
42416,40.44,-121.32,Plumas County
42417,40.45,-121.32,Trinity County
42418,40.36,-121.35,Trinity County
42419,40.44,-121.34,Plumas County
42420,40.52,-121.29,Lassen County
42421,40.48,-121.31,Lassen County
42422,40.32,-121.19,Plumas County
42423,40.45,-121.36,Tehama County
42424,40.45,-121.34,Plumas County
42425,40.45,-121.37,Plumas County
42426,40.44,-121.36,Trinity County
42427,40.43,-121.37,Tehama County
42428,40.83,-123.3,Trinity County
42429,40.4,-121.4,Trinity County
42430,40.38,-121.36,Plumas County
42431,40.37,-121.35,Trinity County
42432,40.37,-121.36,Trinity County
42433,40.37,-121.37,Trinity County
42434,40.36,-121.36,Shasta County
42435,40.7,-123.1,Trinity County
42436,40.8,-123.17,Trinity County
42437,40.7,-123.16,Humboldt County
42438,40.29,-122.94,Shasta County
42439,40.31,-120.82,Lassen County
42440,40.31,-120.83,Lassen County
42441,41.54,-123.41,Siskiyou County
42442,41.61,-121.77,Siskiyou County
42443,40.65,-123.23,Trinity County
42444,40.84,-123.45,Trinity County
42445,40.31,-121.19,Plumas County
42446,40.11,-120.84,Plumas County
42447,40.37,-121.38,Plumas County
42448,40.39,-121.4,Trinity County
42449,40.82,-123.46,Trinity County
42450,40.68,-123.15,Humboldt County
42451,40.82,-123.28,Trinity County
42452,40.81,-123.47,Humboldt County
42453,40.83,-123.46,Trinity County
42454,40.78,-123.49,Humboldt County
42455,41.3,-123.23,Trinity County
42456,41.11,-123.08,Siskiyou County
42457,41.09,-123.0,Siskiyou County
42458,41.08,-123.0,Siskiyou County
42459,41.18,-123.08,Siskiyou County
42460,41.19,-123.08,Siskiyou County
42461,40.24,-122.91,Trinity County
42462,40.28,-122.93,Trinity County
42463,40.25,-122.91,Trinity County
42464,40.24,-122.9,Trinity County
42465,41.18,-123.09,Siskiyou County
42466,40.8,-123.18,Humboldt County
42467,40.42,-121.39,Tehama County
42468,40.49,-121.32,Shasta County
42469,40.28,-120.88,Plumas County
42470,40.28,-120.9,Tehama County
42471,40.28,-120.89,Lassen County
42472,40.28,-120.87,Lassen County
42473,40.27,-120.88,Plumas County
42474,40.1,-120.83,Plumas County
42475,40.3,-120.87,Lassen County
42476,40.27,-120.89,Lassen County
42477,40.13,-120.78,Lassen County
42478,40.13,-120.79,Plumas County
42479,40.12,-120.79,Plumas County
42480,41.6,-121.78,Siskiyou County
42481,41.62,-121.8,Siskiyou County
42482,41.62,-121.81,Siskiyou County
42483,40.43,-121.38,Tehama County
42484,40.31,-121.13,Lassen County
42485,40.31,-121.14,Plumas County
42486,40.45,-121.4,Trinity County
42487,40.45,-121.39,Trinity County
42488,40.44,-121.38,Tehama County
42489,39.85,-123.62,Mendocino County
42490,40.72,-123.1,Trinity County
42491,40.34,-121.13,Plumas County
42492,40.34,-121.12,Plumas County
42493,40.45,-121.38,Tehama County
42494,40.16,-120.65,Lassen County
42495,40.39,-121.08,Lassen County
42496,40.38,-121.08,Lassen County
42497,40.37,-121.08,Lassen County
42498,40.12,-120.78,Plumas County
42499,40.3,-120.86,Lassen County
42500,40.17,-120.64,Plumas County
42501,40.18,-120.63,Lassen County
42502,40.19,-120.63,Lassen County
42503,40.16,-120.67,Lassen County
42504,40.15,-120.67,Lassen County
42505,40.15,-120.68,Lassen County
42506,40.19,-120.62,Lassen County
42507,40.32,-120.81,Lassen County
42508,40.3,-120.88,Lassen County
42509,40.29,-120.89,Lassen County
42510,40.47,-121.32,Lassen County
42511,40.47,-121.33,Lassen County
42512,40.55,-121.26,Lassen County
42513,40.5,-121.32,Lassen County
42514,40.53,-121.29,Lassen County
42515,40.48,-121.32,Lassen County
42516,40.48,-121.33,Lassen County
42517,40.82,-123.47,Trinity County
42518,40.82,-123.23,Trinity County
42519,40.85,-123.45,Trinity County
42520,40.85,-123.44,Trinity County
42521,41.63,-121.78,Siskiyou County
42522,41.62,-121.78,Siskiyou County
42523,41.61,-121.79,Siskiyou County
42524,41.12,-123.15,Siskiyou County
42525,41.14,-122.95,Trinity County
42526,41.13,-122.94,Siskiyou County
42527,41.61,-121.8,Siskiyou County
42528,41.52,-122.01,Siskiyou County
42529,40.23,-122.92,Tehama County
42530,40.22,-122.95,Trinity County
42531,40.23,-122.93,Trinity County
42532,40.23,-122.95,Trinity County
42533,40.19,-120.65,Humboldt County
42534,40.31,-120.84,Trinity County
42535,40.31,-121.06,Lassen County
42536,40.31,-121.07,Tehama County
42537,40.31,-121.08,Tehama County
42538,40.32,-121.06,Lassen County
42539,40.32,-121.07,Lassen County
42540,40.32,-121.08,Lassen County
42541,40.33,-121.09,Trinity County
42542,40.33,-121.08,Lassen County
42543,40.39,-121.39,Trinity County
42544,40.34,-121.14,Lassen County
42545,40.32,-121.2,Lassen County
42546,37.84,-121.09,San Joaquin County
42547,40.22,-122.93,Trinity County
42548,40.26,-122.9,Trinity County
42549,41.21,-123.0,Siskiyou County
42550,41.04,-123.12,Siskiyou County
42551,41.06,-123.12,Trinity County
42552,41.16,-122.95,Siskiyou County
42553,41.09,-123.01,Siskiyou County
42554,41.12,-123.09,Siskiyou County
42555,41.13,-122.93,Trinity County
42556,41.63,-121.77,Siskiyou County
42557,41.08,-122.98,Siskiyou County
42558,40.13,-120.76,Plumas County
42559,40.13,-120.75,Plumas County
42560,40.32,-120.82,Lassen County
42561,40.33,-121.07,Plumas County
42562,40.26,-121.0,Lassen County
42563,40.26,-120.98,Lassen County
42564,40.29,-120.88,Lassen County
42565,40.21,-120.65,Lassen County
42566,40.26,-121.01,Lassen County
42567,40.2,-120.63,Lassen County
42568,40.14,-120.74,Plumas County
42569,40.68,-123.16,Humboldt County
42570,40.21,-120.63,Plumas County
42571,38.58,-120.53,El Dorado County
42572,40.23,-122.94,Trinity County
42573,40.23,-122.96,Trinity County
42574,40.22,-122.91,Tehama County
42575,41.1,-122.95,Siskiyou County
42576,41.11,-122.94,Siskiyou County
42577,41.6,-121.77,Siskiyou County
42578,40.68,-122.36,Shasta County
42579,40.21,-122.92,Trinity County
42580,40.23,-122.9,Trinity County
42581,40.21,-122.93,Trinity County
42582,40.23,-122.88,Tehama County
42583,40.23,-122.89,Trinity County
42584,40.23,-122.87,Tehama County
42585,40.21,-122.91,Tehama County
42586,40.22,-122.89,Tehama County
42587,40.22,-122.9,Tehama County
42588,40.23,-122.81,Tehama County
42589,40.26,-122.91,Trinity County
42590,41.1,-122.94,Siskiyou County
42591,41.1,-122.93,Siskiyou County
42592,41.08,-122.99,Siskiyou County
42593,41.31,-123.24,Siskiyou County
42594,41.54,-123.4,Siskiyou County
42595,41.17,-122.94,Trinity County
42596,40.37,-121.09,Lassen County
42597,40.36,-121.08,Lassen County
42598,40.18,-120.6,Tehama County
42599,40.26,-120.97,Lassen County
42600,40.26,-120.99,Plumas County
42601,40.29,-120.9,Lassen County
